538,GA,13305,31.547845,-81.912376
539,GA,13307,32.046554,-84.553218
540,GA,13309,32.109276,-82.738701
541,GA,13311,34.643677,-83.743713
542,GA,13313,34.801726,-84.968541
543,GA,13315,31.962717,-83.438262
544,GA,13317,33.779040,-82.747922
545,GA,13319,32.804321,-83.175587
546,GA,13321,31.551773,-83.849960
547,HI,15001,19.597764,-155.502443
548,HI,15003,21.461364,-158.201976
549,HI,15005,21.218764,-156.974010
550,HI,15007,22.012038,-159.705965
551,HI,15009,20.855931,-156.601550
552,ID,16001,43.447861,-116.244456
553,ID,16003,44.884583,-116.431873
554,ID,16005,42.692939,-112.228986
555,ID,16007,42.285833,-111.327445
556,ID,16009,47.218451,-116.633541
557,ID,16011,43.216357,-112.399206
558,ID,16013,43.394482,-113.955290
559,ID,16015,43.987275,-115.715111
560,ID,16017,48.312512,-116.596940
561,ID,16019,43.395171,-111.621878
562,ID,16021,48.773065,-116.524619
563,ID,16023,43.685100,-113.177627
564,ID,16025,43.463396,-114.804427
565,ID,16027,43.623051,-116.708527
566,ID,16029,42.786273,-111.544172
567,ID,16031,42.288635,-113.605498
568,ID,16033,44.286251,-112.361120
569,ID,16035,46.672570,-115.653500
570,ID,16037,44.273341,-114.252251
571,ID,16039,43.394826,-115.470751
572,ID,16041,42.173589,-111.822955
573,ID,16043,44.218091,-111.484429
574,ID,16045,44.061473,-116.398784
575,ID,16047,42.973185,-114.821420
576,ID,16049,45.849237,-115.467376
577,ID,16051,43.796965,-112.318588
578,ID,16053,42.691172,-114.263009
579,ID,16055,47.677113,-116.694918
580,ID,16057,46.818920,-116.730974
581,ID,16059,44.928789,-113.887841
582,ID,16061,46.236328,-116.423760
583,ID,16063,42.986181,-114.153899
584,ID,16065,43.789709,-111.656550
585,ID,16067,42.856937,-113.640010
586,ID,16069,46.333766,-116.760903
587,ID,16071,42.183890,-112.520465
588,ID,16073,42.593063,-116.142655
589,ID,16075,44.002740,-116.748655
590,ID,16077,42.694126,-112.844407
591,ID,16079,47.347694,-115.885092
592,ID,16081,43.760994,-111.211765
593,ID,16083,42.352309,-114.665639
594,ID,16085,44.771532,-115.637875
595,ID,16087,44.448213,-116.797830
596,IL,17001,39.986053,-91.194961
597,IL,17003,37.183683,-89.349506
598,IL,17005,38.885924,-89.436592
599,IL,17007,42.318983,-88.824295
600,IL,17009,39.962069,-90.750310
601,IL,17011,41.401304,-89.528377
602,IL,17013,39.164262,-90.666295
603,IL,17015,42.059084,-89.926485
604,IL,17017,39.969202,-90.245705
605,IL,17019,40.139150,-88.197201
606,IL,17021,39.545524,-89.279593
607,IL,17023,39.332364,-87.791687
608,IL,17025,38.747312,-88.483789
609,IL,17027,38.606423,-89.423136
610,IL,17029,39.513680,-88.220782
611,IL,17031,41.894294,-87.645455
612,IL,17033,39.003730,-87.757172
613,IL,17035,39.273121,-88.240619
614,IL,17037,41.894613,-88.768991
615,IL,17039,40.181499,-88.901853
616,IL,17041,39.766078,-88.222866
617,IL,17043,41.852058,-88.086038
618,IL,17045,39.679037,-87.747110
619,IL,17047,38.417095,-88.047941
620,IL,17049,39.047694,-88.592786
621,IL,17051,39.001125,-89.017923
622,IL,17053,40.594423,-88.224746
623,IL,17055,37.991848,-88.926246
624,IL,17057,40.465688,-90.206793
625,IL,17059,37.768677,-88.227964
626,IL,17061,39.355444,-90.387757
627,IL,17063,41.292410,-88.401055
628,IL,17065,38.085226,-88.539005
629,IL,17067,40.405792,-91.167988
630,IL,17069,37.517852,-88.266148
631,IL,17071,40.815141,-90.938480
632,IL,17073,41.350021,-90.130838
633,IL,17075,40.748867,-87.833601
